offense_id,occur_date,occur_time,MinOfucr,Shift,Avg Day,UC2 Literal,neighborhood,x,y
91310841,5/10/09,17:30:00,512,Morn,Mon,BURGLARY-NONRES,Home Park,-84.41166,33.7858
91311619,5/10/09,12:00:00,690,Unk,Mon,LARCENY-NON VEHICLE,Home Park,-84.39483,33.78717
91330570,5/12/09,23:00:00,650,Morn,Wed,LARCENY-FROM VEHICLE,Home Park,-84.40445,33.78425
91340932,5/13/09,22:20:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Home Park,-84.40344,33.78852
91350760,5/13/09,16:30:00,511,Unk,Unk,BURGLARY-RESIDENCE,Home Park,-84.40262,33.78168
91360667,5/15/09,19:00:00,650,Morn,Sat,LARCENY-FROM VEHICLE,Home Park,-84.39406,33.78645
91380837,5/13/09,16:00:00,690,Morn,Wed,LARCENY-NON VEHICLE,Home Park,-84.4089,33.78624
91381118,5/18/09,11:00:00,521,Day,Mon,BURGLARY-RESIDENCE,Home Park,-84.40176,33.78176
91410829,5/20/09,23:30:00,720,Morn,Thu,AUTO THEFT,Home Park,-84.40625,33.78193
91410979,5/21/09,0:05:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Home Park,-84.39273,33.7855
91412065,5/21/09,18:00:00,660,Eve,Thu,LARCENY-NON VEHICLE,Home Park,-84.40173,33.78438
91430896,5/23/09,1:00:00,650,Morn,Sat,LARCENY-FROM VEHICLE,Home Park,-84.41254,33.78149
91440425,5/24/09,4:45:00,710,Morn,Sun,AUTO THEFT,Home Park,-84.40046,33.78381
91441548,5/24/09,20:43:00,710,Eve,Sun,AUTO THEFT,Home Park,-84.40301,33.78833
91450233,5/25/09,2:40:00,311,Morn,Mon,ROBBERY-PEDESTRIAN,Home Park,-84.40469,33.78167
91450965,5/22/09,13:00:00,650,Unk,Unk,LARCENY-FROM VEHICLE,Home Park,-84.39476,33.78797
91460621,5/22/09,18:00:00,512,Unk,Unk,BURGLARY-NONRES,Home Park,-84.40561,33.78466
91470318,5/26/09,19:45:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Home Park,-84.39419,33.78987
91481949,5/28/09,14:00:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Home Park,-84.40916,33.78061
91490724,5/27/09,15:30:00,512,Morn,Wed,BURGLARY-NONRES,Home Park,-84.41338,33.7817
91510212,5/31/09,1:10:00,311,Morn,Sun,ROBBERY-PEDESTRIAN,Home Park,-84.40425,33.78622
91510663,5/30/09,22:00:00,710,Morn,Sat,AUTO THEFT,Home Park,-84.40758,33.78194
91511549,5/31/09,15:00:00,660,Eve,Sun,LARCENY-NON VEHICLE,Home Park,-84.40709,33.78246
91520161,6/1/09,1:40:00,640,Morn,Mon,LARCENY-FROM VEHICLE,Home Park,-84.40491,33.78316
91520723,5/9/09,11:00:00,640,Unk,Unk,LARCENY-FROM VEHICLE,Home Park,-84.40284,33.7887
91520793,5/31/09,18:00:00,690,Morn,Mon,LARCENY-NON VEHICLE,Home Park,-84.39204,33.78919
91530529,6/1/09,16:40:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Home Park,-84.41015,33.78016
91531256,6/1/09,23:00:00,710,Morn,Tue,AUTO THEFT,Home Park,-84.40289,33.78827
91540589,6/2/09,12:00:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Home Park,-84.39381,33.78681
91542299,6/3/09,20:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Home Park,-84.41058,33.78177
91542498,6/3/09,20:15:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Home Park,-84.40458,33.78238
91550208,6/4/09,2:06:00,512,Morn,Thu,BURGLARY-NONRES,Home Park,-84.41208,33.7858
91551679,6/4/09,0:01:00,720,Morn,Thu,AUTO THEFT,Home Park,-84.39892,33.78272
91560058,6/4/09,23:25:00,311,Morn,Thu,ROBBERY-PEDESTRIAN,Home Park,-84.40289,33.78827
91570583,6/5/09,19:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Home Park,-84.41015,33.78016
91570869,6/5/09,22:30:00,650,Morn,Fri,LARCENY-FROM VEHICLE,Home Park,-84.40387,33.7883
91581663,5/27/09,21:00:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Home Park,-84.40634,33.78463
91600629,6/9/09,2:00:00,650,Morn,Tue,LARCENY-FROM VEHICLE,Home Park,-84.39241,33.7873
91600855,6/9/09,3:00:00,650,Morn,Tue,LARCENY-FROM VEHICLE,Home Park,-84.39926,33.78314
91601257,6/9/09,9:30:00,640,Day,Tue,LARCENY-FROM VEHICLE,Home Park,-84.40398,33.78412
91611060,11/10/08,12:00:00,690,Unk,Unk,LARCENY-NON VEHICLE,Home Park,-84.39421,33.78984
91620920,3/12/09,15:00:00,710,Eve,Thu,AUTO THEFT,Home Park,-84.41356,33.78315
91620921,3/21/09,10:00:00,720,Day,Sat,AUTO THEFT,Home Park,-84.41356,33.78315
91630442,6/12/09,3:40:00,511,Morn,Fri,BURGLARY-RESIDENCE,Home Park,-84.41222,33.78352
91630716,6/11/09,20:00:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Home Park,-84.40624,33.78272
91641457,6/13/09,17:20:00,720,Eve,Sat,AUTO THEFT,Home Park,-84.41115,33.78157
91670536,6/16/09,2:30:00,710,Morn,Tue,AUTO THEFT,Home Park,-84.41167,33.78257
91671153,6/15/09,23:30:00,640,Day,Tue,LARCENY-FROM VEHICLE,Home Park,-84.39905,33.78531
91671705,6/15/09,20:00:00,640,Unk,Tue,LARCENY-FROM VEHICLE,Home Park,-84.39686,33.78385
91671952,6/16/09,18:30:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Home Park,-84.41041,33.77979
91681696,6/11/09,7:00:00,660,Unk,Unk,LARCENY-NON VEHICLE,Home Park,-84.40152,33.78305
91691488,6/18/09,11:30:00,640,Day,Thu,LARCENY-FROM VEHICLE,Home Park,-84.39273,33.7855
91692287,6/18/09,23:30:00,341,Morn,Thu,ROBBERY-PEDESTRIAN,Home Park,-84.40756,33.7848
91702189,6/19/09,20:00:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Home Park,-84.40974,33.78332
91712088,6/20/09,23:10:00,311,Morn,Sat,ROBBERY-PEDESTRIAN,Home Park,-84.40701,33.78314
91742277,6/23/09,23:20:00,311,Morn,Tue,ROBBERY-PEDESTRIAN,Home Park,-84.40362,33.78395
91750591,6/20/09,14:00:00,690,Unk,Unk,LARCENY-NON VEHICLE,Home Park,-84.39366,33.78668
91760618,6/24/09,18:45:00,690,Morn,Thu,LARCENY-NON VEHICLE,Home Park,-84.40626,33.78559
91760910,6/24/09,20:00:00,690,Morn,Thu,LARCENY-NON VEHICLE,Home Park,-84.40545,33.7819
91770412,6/25/09,18:00:00,710,Morn,Fri,AUTO THEFT,Home Park,-84.40456,33.78258
91781107,6/25/09,21:00:00,710,Unk,Fri,AUTO THEFT,Home Park,-84.40702,33.78303
91790485,6/28/09,5:34:00,512,Morn,Sun,BURGLARY-NONRES,Home Park,-84.39797,33.78635
91800110,6/29/09,1:15:00,311,Morn,Mon,ROBBERY-PEDESTRIAN,Home Park,-84.39981,33.78743
91811125,6/18/09,15:00:00,690,Unk,Unk,LARCENY-NON VEHICLE,Home Park,-84.39435,33.78895
91822147,7/1/09,18:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Home Park,-84.40747,33.78301
91830627,7/1/09,23:30:00,720,Morn,Thu,AUTO THEFT,Home Park,-84.3976,33.78212
91830882,6/30/09,18:00:00,640,Unk,Unk,LARCENY-FROM VEHICLE,Home Park,-84.39604,33.78714
91841293,5/9/09,12:00:00,521,Unk,Unk,BURGLARY-RESIDENCE,Home Park,-84.40344,33.78852
91880729,7/6/09,14:00:00,650,Unk,Mon,LARCENY-FROM VEHICLE,Home Park,-84.40402,33.78387
91881010,7/5/09,3:00:00,690,Unk,Unk,LARCENY-NON VEHICLE,Home Park,-84.41063,33.77987
91910701,7/9/09,21:00:00,512,Eve,Thu,BURGLARY-NONRES,Home Park,-84.40853,33.78146
91921399,7/11/09,8:00:00,420,Day,Sat,AGG ASSAULT,Home Park,-84.40618,33.78255
91930687,7/12/09,9:30:00,512,Day,Sun,BURGLARY-NONRES,Home Park,-84.40025,33.78593
91930899,7/11/09,17:00:00,690,Morn,Sun,LARCENY-NON VEHICLE,Home Park,-84.40407,33.78564
91931157,7/12/09,2:00:00,640,Day,Sun,LARCENY-FROM VEHICLE,Home Park,-84.4026,33.78424
91931788,7/12/09,14:00:00,710,Day,Sun,AUTO THEFT,Home Park,-84.40701,33.78314
91951664,7/12/09,18:00:00,522,Unk,Unk,BURGLARY-NONRES,Home Park,-84.41181,33.78553
91980815,7/16/09,3:00:00,640,Unk,Thu,LARCENY-FROM VEHICLE,Home Park,-84.39859,33.78504
92000158,7/18/09,11:00:00,670,Eve,Sat,LARCENY-NON VEHICLE,Home Park,-84.41015,33.78016
92000776,7/19/09,5:00:00,640,Day,Sun,LARCENY-FROM VEHICLE,Home Park,-84.39273,33.7855
92010706,7/19/09,23:00:00,640,Morn,Mon,LARCENY-FROM VEHICLE,Home Park,-84.40587,33.78249
92010979,7/20/09,14:05:00,430,Day,Mon,AGG ASSAULT,Home Park,-84.40153,33.78611
92011069,7/20/09,11:40:00,511,Day,Mon,BURGLARY-RESIDENCE,Home Park,-84.40073,33.78335
92020130,7/20/09,23:00:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Home Park,-84.41124,33.78412
92030015,7/21/09,22:30:00,710,Morn,Tue,AUTO THEFT,Home Park,-84.39558,33.78799
92030547,7/21/09,22:00:00,710,Morn,Wed,AUTO THEFT,Home Park,-84.41167,33.78257
92030945,7/21/09,21:00:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Home Park,-84.39652,33.78904
92031836,7/15/09,15:00:00,690,Unk,Unk,LARCENY-NON VEHICLE,Home Park,-84.41167,33.78257
92042337,7/23/09,19:00:00,650,Eve,Thu,LARCENY-FROM VEHICLE,Home Park,-84.39926,33.78314
