offense_id,occur_date,occur_time,MinOfucr,Shift,Avg Day,UC2 Literal,neighborhood,x,y
121512160,5/25/12,23:30:00,670,Morn,Sat,LARCENY-NON VEHICLE,Midtown,-84.38642,33.77637
121512680,5/25/12,11:00:00,710,Unk,Unk,AUTO THEFT,Midtown,-84.38407,33.78222
121520115,5/30/12,23:00:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Midtown,-84.36717,33.77909
121520697,5/30/12,23:30:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.37533,33.77894
121520833,5/25/12,0:00:00,670,Morn,Fri,LARCENY-NON VEHICLE,Midtown,-84.38451,33.78575
121521137,5/31/12,0:30:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.37598,33.77486
121521146,5/30/12,0:00:00,690,Morn,Wed,LARCENY-NON VEHICLE,Midtown,-84.38174,33.77178
121521256,5/27/12,1:00:00,670,Morn,Sun,LARCENY-NON VEHICLE,Midtown,-84.37991,33.78169
121521600,5/31/12,14:00:00,640,Day,Thu,LARCENY-FROM VEHICLE,Midtown,-84.37817,33.78092
121522525,5/31/12,19:50:00,710,Eve,Thu,AUTO THEFT,Midtown,-84.36717,33.77909
121522814,5/31/12,18:47:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38808,33.79278
121530690,5/31/12,23:00:00,670,Morn,Fri,LARCENY-NON VEHICLE,Midtown,-84.38139,33.78663
121531262,6/1/12,10:00:00,640,Day,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38639,33.78626
121531550,6/1/12,14:00:00,670,Day,Fri,LARCENY-NON VEHICLE,Midtown,-84.38391,33.77646
121531781,6/1/12,15:45:00,710,Eve,Fri,AUTO THEFT,Midtown,-84.39164,33.79874
121532002,6/1/12,17:25:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.3729,33.77363
121532622,6/1/12,19:00:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.36717,33.77909
121532843,6/1/12,18:30:00,640,Unk,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38884,33.77242
121541000,6/2/12,10:00:00,332,Day,Sat,ROBBERY-COMMERCIAL,Midtown,-84.3844,33.77199
121541167,6/2/12,10:00:00,640,Day,Sat,LARCENY-FROM VEHICLE,Midtown,-84.3762,33.77706
121542115,6/2/12,18:45:00,630,Eve,Sat,LARCENY-NON VEHICLE,Midtown,-84.36651,33.77351
121542499,6/2/12,19:50:00,312,Eve,Sat,ROBBERY-COMMERCIAL,Midtown,-84.38754,33.78265
121542562,6/2/12,22:40:00,690,Eve,Sat,LARCENY-NON VEHICLE,Midtown,-84.38068,33.78216
121551392,6/2/12,15:00:00,640,Unk,Sun,LARCENY-FROM VEHICLE,Midtown,-84.3796,33.78011
121551543,6/3/12,13:00:00,640,Day,Sun,LARCENY-FROM VEHICLE,Midtown,-84.3837,33.78595
121551609,6/3/12,16:00:00,420,Eve,Sun,AGG ASSAULT,Midtown,-84.38175,33.77657
121551774,6/3/12,15:00:00,650,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38857,33.78874
121560069,6/4/12,0:36:00,311,Morn,Mon,ROBBERY-PEDESTRIAN,Midtown,-84.38665,33.77495
121560764,5/28/12,5:45:00,640,Day,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38139,33.78663
121561118,5/4/12,14:00:00,670,Eve,Fri,LARCENY-NON VEHICLE,Midtown,-84.38445,33.77813
121561204,5/31/12,9:00:00,690,Day,Thu,LARCENY-NON VEHICLE,Midtown,-84.38946,33.78123
121561856,6/4/12,14:20:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38975,33.77487
121562504,6/4/12,20:30:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.37151,33.78119
121570959,6/4/12,22:00:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38222,33.78437
121571430,6/5/12,13:50:00,670,Day,Tue,LARCENY-NON VEHICLE,Midtown,-84.38295,33.78363
121580300,6/6/12,3:00:00,512,Morn,Wed,BURGLARY-NONRES,Midtown,-84.388,33.7969
121580430,6/6/12,3:35:00,440,Morn,Wed,AGG ASSAULT,Midtown,-84.38922,33.77425
121580655,6/5/12,15:00:00,511,Eve,Tue,BURGLARY-RESIDENCE,Midtown,-84.38646,33.78369
121580755,6/5/12,22:00:00,710,Morn,Wed,AUTO THEFT,Midtown,-84.38535,33.78934
121581207,5/30/12,11:30:00,690,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.38677,33.78579
121581318,5/6/12,9:45:00,670,Day,Sun,LARCENY-NON VEHICLE,Midtown,-84.38139,33.78663
121582101,5/24/12,23:00:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38837,33.77823
121590193,6/7/12,1:10:00,430,Morn,Thu,AGG ASSAULT,Midtown,-84.38928,33.78081
121591579,6/7/12,13:20:00,670,Day,Thu,LARCENY-NON VEHICLE,Midtown,-84.38612,33.79087
121592288,6/7/12,17:15:00,670,Eve,Thu,LARCENY-NON VEHICLE,Midtown,-84.38963,33.77694
121592692,6/7/12,16:00:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38697,33.77696
121602895,6/8/12,22:16:00,690,Eve,Fri,LARCENY-NON VEHICLE,Midtown,-84.38438,33.7788
121610306,6/8/12,22:20:00,670,Eve,Fri,LARCENY-NON VEHICLE,Midtown,-84.38746,33.78306
121610394,6/9/12,0:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38928,33.78081
121611528,6/9/12,13:30:00,640,Day,Sat,LARCENY-FROM VEHICLE,Midtown,-84.36717,33.77909
121612421,6/9/12,20:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38378,33.78179
121620100,6/9/12,18:00:00,720,Eve,Sat,AUTO THEFT,Midtown,-84.3882,33.78937
121620365,6/9/12,21:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38333,33.78742
121620461,6/10/12,0:15:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38333,33.78742
121621172,6/7/12,18:00:00,710,Unk,Unk,AUTO THEFT,Midtown,-84.38718,33.77773
121621287,6/9/12,23:00:00,440,Unk,Sun,AGG ASSAULT,Midtown,-84.38533,33.77831
121621296,6/10/12,2:00:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.39164,33.79874
121630508,6/10/12,15:00:00,640,Unk,Sun,LARCENY-FROM VEHICLE,Midtown,-84.37869,33.77206
121630666,6/10/12,22:00:00,710,Morn,Mon,AUTO THEFT,Midtown,-84.37958,33.77652
121630757,6/11/12,8:00:00,640,Day,Mon,LARCENY-FROM VEHICLE,Midtown,-84.36869,33.78174
121631206,6/6/12,17:00:00,690,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.38267,33.78515
121631211,6/10/12,19:00:00,640,Unk,Mon,LARCENY-FROM VEHICLE,Midtown,-84.37869,33.77206
121631329,6/11/12,15:00:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.36941,33.77949
121631548,6/11/12,16:15:00,630,Eve,Mon,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
121631625,5/30/12,20:00:00,730,Morn,Thu,AUTO THEFT,Midtown,-84.37857,33.77248
121631832,6/11/12,11:00:00,650,Day,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38336,33.78751
121631964,6/11/12,18:00:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.37151,33.78119
121640375,6/12/12,4:07:00,311,Morn,Tue,ROBBERY-PEDESTRIAN,Midtown,-84.38382,33.77248
121641082,6/11/12,22:30:00,710,Morn,Tue,AUTO THEFT,Midtown,-84.38169,33.77346
121641626,6/12/12,13:15:00,670,Day,Tue,LARCENY-NON VEHICLE,Midtown,-84.38772,33.77822
121642251,6/12/12,20:02:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.36717,33.77909
121642542,6/12/12,19:15:00,511,Eve,Tue,BURGLARY-RESIDENCE,Midtown,-84.3799,33.78419
121642633,6/11/12,19:15:00,640,Unk,Tue,LARCENY-FROM VEHICLE,Midtown,-84.37954,33.78349
121650597,6/12/12,23:00:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Midtown,-84.37496,33.77641
121650680,6/12/12,19:00:00,710,Morn,Wed,AUTO THEFT,Midtown,-84.37383,33.77438
121650748,6/12/12,8:30:00,640,Unk,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38772,33.77822
121651258,6/13/12,12:15:00,630,Day,Wed,LARCENY-NON VEHICLE,Midtown,-84.38752,33.7805
121652346,6/13/12,15:00:00,710,Eve,Wed,AUTO THEFT,Midtown,-84.38971,33.79741
121660712,6/13/12,23:30:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.37407,33.77929
121661044,5/23/12,7:30:00,670,Day,Wed,LARCENY-NON VEHICLE,Midtown,-84.38866,33.78083
121662158,6/14/12,14:50:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.36717,33.77909
121662422,6/13/12,20:00:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.37441,33.77927
121671419,5/21/12,3:00:00,690,Morn,Mon,LARCENY-NON VEHICLE,Midtown,-84.37904,33.78381
121671553,6/15/12,12:27:00,670,Day,Fri,LARCENY-NON VEHICLE,Midtown,-84.38295,33.78363
121671591,6/15/12,15:10:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.36722,33.77376
121671854,5/10/12,12:00:00,670,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.38535,33.78934
121671979,6/15/12,14:30:00,670,Eve,Fri,LARCENY-NON VEHICLE,Midtown,-84.38825,33.78526
121672003,6/15/12,7:30:00,690,Day,Fri,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
121672519,6/15/12,20:45:00,341,Eve,Fri,ROBBERY-PEDESTRIAN,Midtown,-84.37832,33.78592
121680062,6/15/12,22:30:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Midtown,-84.36717,33.77909
121680449,6/16/12,0:30:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38822,33.78228
121680571,6/15/12,23:40:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38139,33.78663
121680915,6/16/12,2:00:00,690,Morn,Sat,LARCENY-NON VEHICLE,Midtown,-84.38718,33.77773
121681904,6/16/12,3:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38535,33.78934
121682117,6/16/12,19:20:00,620,Eve,Sat,LARCENY-NON VEHICLE,Midtown,-84.37967,33.78277
121682548,6/16/12,21:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38835,33.79214
121690049,6/16/12,17:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38471,33.78633
121690238,6/16/12,10:30:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38883,33.77393
121691112,6/17/12,11:40:00,630,Day,Sun,LARCENY-NON VEHICLE,Midtown,-84.38752,33.7805
121691637,6/17/12,16:55:00,710,Eve,Sun,AUTO THEFT,Midtown,-84.38715,33.7863
121701186,6/18/12,9:30:00,640,Day,Mon,LARCENY-FROM VEHICLE,Midtown,-84.36828,33.78063
121701614,6/18/12,14:30:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.36869,33.78174
121710965,6/19/12,8:15:00,670,Day,Tue,LARCENY-NON VEHICLE,Midtown,-84.38482,33.77756
121711271,6/10/12,0:50:00,690,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.37196,33.77375
121712101,6/19/12,18:10:00,620,Eve,Tue,LARCENY-NON VEHICLE,Midtown,-84.38482,33.77756
121720036,6/20/12,0:10:00,430,Morn,Wed,AGG ASSAULT,Midtown,-84.38484,33.77411
121720917,6/20/12,9:00:00,511,Day,Wed,BURGLARY-RESIDENCE,Midtown,-84.3799,33.78419
121721666,6/20/12,15:40:00,630,Eve,Wed,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
121722241,6/20/12,19:01:00,630,Eve,Wed,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
121722388,6/14/12,16:30:00,610,Eve,Thu,LARCENY-NON VEHICLE,Midtown,-84.38535,33.78934
121722813,6/20/12,22:30:00,650,Morn,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38333,33.78742
121730653,6/21/12,7:55:00,630,Day,Thu,LARCENY-NON VEHICLE,Midtown,-84.38752,33.7805
121740320,6/22/12,2:14:00,710,Morn,Fri,AUTO THEFT,Midtown,-84.37991,33.78169
121750172,6/23/12,0:30:00,690,Morn,Sat,LARCENY-NON VEHICLE,Midtown,-84.38757,33.7858
121750633,6/22/12,17:00:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38295,33.78363
121751004,6/13/12,11:00:00,521,Day,Wed,BURGLARY-RESIDENCE,Midtown,-84.38459,33.77659
121751976,6/23/12,1:00:00,640,Unk,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38843,33.773
121760057,6/23/12,18:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.36941,33.77949
121760486,6/24/12,3:00:00,311,Morn,Sun,ROBBERY-PEDESTRIAN,Midtown,-84.38382,33.77248
121761005,6/23/12,2:00:00,311,Unk,Sat,ROBBERY-PEDESTRIAN,Midtown,-84.38716,33.78966
121761362,6/23/12,21:00:00,640,Unk,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38445,33.77813
121762309,6/23/12,21:30:00,710,Unk,Sun,AUTO THEFT,Midtown,-84.37932,33.77134
121770727,6/24/12,17:00:00,650,Unk,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38209,33.77211
121771922,6/25/12,9:00:00,640,Day,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38295,33.78363
121772295,6/25/12,12:45:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38298,33.78099
121772548,6/25/12,21:23:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.3737,33.78142
121772606,6/25/12,20:30:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.36722,33.77376
121772714,6/25/12,23:30:00,341,Unk,Tue,ROBBERY-PEDESTRIAN,Midtown,-84.38031,33.78187
121780096,6/25/12,22:00:00,640,Morn,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38333,33.78742
121781745,6/17/12,21:00:00,670,Eve,Sun,LARCENY-NON VEHICLE,Midtown,-84.38451,33.78575
121781774,6/26/12,17:00:00,630,Eve,Tue,LARCENY-NON VEHICLE,Midtown,-84.38482,33.77756
121781952,6/26/12,8:40:00,710,Day,Tue,AUTO THEFT,Midtown,-84.38777,33.77288
121782303,6/26/12,10:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.37149,33.7737
121790742,6/18/12,0:00:00,670,Morn,Mon,LARCENY-NON VEHICLE,Midtown,-84.38975,33.77487
121791060,6/27/12,10:58:00,630,Day,Wed,LARCENY-NON VEHICLE,Midtown,-84.38482,33.77756
121791547,6/27/12,13:00:00,670,Day,Wed,LARCENY-NON VEHICLE,Midtown,-84.38983,33.79278
121792206,6/27/12,17:40:00,690,Eve,Wed,LARCENY-NON VEHICLE,Midtown,-84.38963,33.77694
121800321,6/28/12,0:10:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.37867,33.78218
121800359,6/28/12,0:08:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.39066,33.77971
121801239,6/28/12,0:00:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38946,33.78123
121802072,6/28/12,17:49:00,670,Eve,Thu,LARCENY-NON VEHICLE,Midtown,-84.38394,33.78041
121802791,6/28/12,19:50:00,670,Eve,Thu,LARCENY-NON VEHICLE,Midtown,-84.385,33.77609
121810119,6/29/12,0:35:00,311,Morn,Fri,ROBBERY-PEDESTRIAN,Midtown,-84.38132,33.78411
121811231,6/29/12,8:30:00,640,Day,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38686,33.79129
121811422,6/29/12,8:30:00,640,Day,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38734,33.79331
121820451,6/30/12,0:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38296,33.78438
121820731,6/30/12,7:15:00,420,Day,Sat,AGG ASSAULT,Midtown,-84.3842,33.78161
121821261,6/30/12,12:20:00,630,Day,Sat,LARCENY-NON VEHICLE,Midtown,-84.38482,33.77756
121830394,7/1/12,0:30:00,670,Morn,Sun,LARCENY-NON VEHICLE,Midtown,-84.37991,33.78169
121831516,7/1/12,12:00:00,690,Day,Sun,LARCENY-NON VEHICLE,Midtown,-84.38801,33.78091
121832196,7/1/12,21:15:00,521,Eve,Sun,BURGLARY-RESIDENCE,Midtown,-84.38459,33.77659
121840345,7/2/12,3:00:00,512,Morn,Mon,BURGLARY-NONRES,Midtown,-84.38817,33.7847
121840640,6/29/12,15:30:00,690,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.38817,33.7847
121841955,7/2/12,9:30:00,640,Day,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38925,33.78668
121842620,7/2/12,23:40:00,710,Morn,Tue,AUTO THEFT,Midtown,-84.38433,33.77938
121850308,7/3/12,3:00:00,430,Morn,Tue,AGG ASSAULT,Midtown,-84.38006,33.77462
121851193,7/2/12,17:28:00,690,Unk,Tue,LARCENY-NON VEHICLE,Midtown,-84.37868,33.78385
121851435,7/3/12,13:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.36869,33.78174
121860456,7/4/12,3:00:00,341,Morn,Wed,ROBBERY-PEDESTRIAN,Midtown,-84.38752,33.7805
121860628,7/4/12,2:30:00,670,Morn,Wed,LARCENY-NON VEHICLE,Midtown,-84.38445,33.78601
121861490,7/4/12,6:30:00,650,Day,Wed,LARCENY-FROM VEHICLE,Midtown,-84.36722,33.77376
121870281,7/5/12,0:30:00,710,Morn,Thu,AUTO THEFT,Midtown,-84.38924,33.77308
121872596,7/5/12,21:40:00,220,Eve,Thu,RAPE,Midtown,-84.37296,33.779
121872887,7/5/12,21:00:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.37292,33.7816
121880459,7/6/12,3:50:00,311,Morn,Fri,ROBBERY-PEDESTRIAN,Midtown,-84.38314,33.78446
121880948,7/5/12,18:00:00,640,Unk,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38045,33.78639
121880984,7/6/12,2:00:00,690,Morn,Fri,LARCENY-NON VEHICLE,Midtown,-84.38884,33.77242
121881773,7/6/12,16:25:00,630,Eve,Fri,LARCENY-NON VEHICLE,Midtown,-84.38752,33.7805
121882232,7/6/12,14:30:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38963,33.77694
121882410,7/6/12,10:00:00,690,Day,Fri,LARCENY-NON VEHICLE,Midtown,-84.38484,33.77411
121882559,7/6/12,22:01:00,311,Eve,Fri,ROBBERY-PEDESTRIAN,Midtown,-84.38482,33.77756
121890682,7/7/12,0:01:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38824,33.78562
121892235,7/7/12,20:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.36722,33.77376
121900091,7/7/12,20:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38943,33.77138
121900438,7/8/12,0:01:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38639,33.78472
121900573,7/8/12,4:26:00,410,Morn,Sun,AGG ASSAULT,Midtown,-84.38438,33.7788
121911275,7/9/12,13:00:00,640,Day,Mon,LARCENY-FROM VEHICLE,Midtown,-84.36722,33.77376
121911711,7/9/12,14:00:00,531,Eve,Mon,BURGLARY-RESIDENCE,Midtown,-84.38246,33.78083
121912358,7/9/12,17:15:00,670,Eve,Mon,LARCENY-NON VEHICLE,Midtown,-84.37867,33.78218
121920330,7/10/12,2:30:00,311,Morn,Tue,ROBBERY-PEDESTRIAN,Midtown,-84.38894,33.7817
121920899,4/7/12,1:00:00,610,Morn,Sat,LARCENY-NON VEHICLE,Midtown,-84.38604,33.78553
121922170,6/29/12,15:00:00,670,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.3883,33.79007
121930740,7/10/12,12:00:00,670,Day,Tue,LARCENY-NON VEHICLE,Midtown,-84.38746,33.78306
121931740,7/11/12,9:00:00,640,Day,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38078,33.78104
121940352,7/12/12,3:00:00,730,Morn,Thu,AUTO THEFT,Midtown,-84.38323,33.77782
121940382,7/11/12,19:00:00,720,Morn,Wed,AUTO THEFT,Midtown,-84.36717,33.77909
121941470,7/11/12,23:00:00,710,Morn,Thu,AUTO THEFT,Midtown,-84.37653,33.77925
121941942,7/12/12,13:30:00,650,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38816,33.79702
121950090,7/12/12,22:00:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38569,33.77954
121950274,7/12/12,23:30:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38782,33.78572
121950697,7/13/12,4:00:00,670,Morn,Fri,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
121951452,7/13/12,14:00:00,620,Day,Fri,LARCENY-NON VEHICLE,Midtown,-84.38068,33.78216
121960268,7/14/12,1:35:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.37299,33.78145
121960796,7/14/12,1:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.37613,33.77388
121961140,7/13/12,18:00:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.37829,33.78143
121961312,7/12/12,19:20:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38579,33.77972
121962090,7/13/12,23:00:00,650,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.37139,33.77644
121970177,7/14/12,15:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38098,33.7784
121970420,7/15/12,3:15:00,430,Morn,Sun,AGG ASSAULT,Midtown,-84.3892,33.77402
121972320,7/14/12,23:50:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38943,33.77138
121980112,7/16/12,0:30:00,341,Morn,Mon,ROBBERY-PEDESTRIAN,Midtown,-84.38838,33.78159
121981273,7/14/12,1:00:00,670,Morn,Sat,LARCENY-NON VEHICLE,Midtown,-84.38922,33.77425
121990538,7/17/12,7:34:00,522,Day,Tue,BURGLARY-NONRES,Midtown,-84.37989,33.77283
121990646,7/16/12,18:00:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38445,33.77813
121990707,7/10/12,14:45:00,670,Eve,Tue,LARCENY-NON VEHICLE,Midtown,-84.38712,33.78156
121990986,7/16/12,11:59:00,710,Unk,Mon,AUTO THEFT,Midtown,-84.37958,33.78331
121991844,7/17/12,8:00:00,511,Day,Tue,BURGLARY-RESIDENCE,Midtown,-84.38434,33.77922
121992148,7/17/12,17:00:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38002,33.78463
121992559,7/17/12,9:00:00,670,Eve,Tue,LARCENY-NON VEHICLE,Midtown,-84.38762,33.78127
122000226,7/17/12,23:30:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38713,33.77516
122000366,7/17/12,19:00:00,650,Morn,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38951,33.77369
122000443,7/17/12,23:00:00,710,Morn,Wed,AUTO THEFT,Midtown,-84.38604,33.77235
122001695,7/18/12,16:00:00,630,Eve,Wed,LARCENY-NON VEHICLE,Midtown,-84.38149,33.77285
122002526,7/18/12,21:00:00,650,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.384,33.77981
122010186,7/18/12,22:15:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38951,33.77369
122010432,7/19/12,0:00:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38895,33.77224
122011172,7/18/12,23:50:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.3833,33.77965
122012032,7/19/12,17:15:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38715,33.7863
122012387,7/19/12,19:30:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.36717,33.77909
122012482,7/19/12,21:36:00,430,Eve,Thu,AGG ASSAULT,Midtown,-84.38504,33.78464
122020453,7/20/12,0:00:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38772,33.77371
122021129,6/5/12,10:00:00,670,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.38723,33.773
122021139,7/20/12,10:15:00,341,Day,Fri,ROBBERY-PEDESTRIAN,Midtown,-84.38744,33.78642
122021420,7/20/12,13:00:00,630,Day,Fri,LARCENY-NON VEHICLE,Midtown,-84.38752,33.7805
122021643,7/20/12,11:00:00,511,Day,Fri,BURGLARY-RESIDENCE,Midtown,-84.38588,33.78465
122021805,7/20/12,16:25:00,630,Eve,Fri,LARCENY-NON VEHICLE,Midtown,-84.38983,33.77695
122022034,7/20/12,17:30:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.37704,33.78151
122022216,7/20/12,19:05:00,620,Eve,Fri,LARCENY-NON VEHICLE,Midtown,-84.38918,33.77369
122030787,7/20/12,22:30:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38449,33.77325
122032291,7/21/12,21:00:00,650,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38746,33.78306
122041979,7/22/12,10:30:00,690,Day,Sun,LARCENY-NON VEHICLE,Midtown,-84.38015,33.78286
122042111,7/22/12,15:00:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.37151,33.78119
122042267,7/21/12,18:00:00,522,Unk,Sun,BURGLARY-NONRES,Midtown,-84.39033,33.78095
122050786,7/22/12,7:30:00,640,Unk,Sun,LARCENY-FROM VEHICLE,Midtown,-84.37829,33.77918
122051317,7/21/12,15:45:00,512,Unk,Unk,BURGLARY-NONRES,Midtown,-84.38894,33.78159
122051431,7/21/12,18:00:00,690,Eve,Sat,LARCENY-NON VEHICLE,Midtown,-84.38508,33.77152
122051919,7/23/12,13:55:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38371,33.78699
122052525,7/23/12,6:30:00,710,Day,Mon,AUTO THEFT,Midtown,-84.38436,33.77676
122052574,7/23/12,19:10:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.36717,33.77909
122060156,7/23/12,22:00:00,640,Morn,Mon,LARCENY-FROM VEHICLE,Midtown,-84.37982,33.78408
122061245,7/24/12,11:30:00,341,Day,Tue,ROBBERY-PEDESTRIAN,Midtown,-84.38762,33.7956
122061799,7/22/12,20:00:00,660,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.37998,33.78275
122062130,7/24/12,16:30:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38449,33.77325
122062790,7/24/12,22:00:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.3807,33.78291
122062879,7/24/12,22:30:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Midtown,-84.3825,33.78175
122070109,7/20/12,10:00:00,521,Unk,Unk,BURGLARY-RESIDENCE,Midtown,-84.38812,33.78971
